temperature,vibration,humidity,pressure,energy_consumption,maintenance_required
76.28,64.11,31.76,3.44,1.61,0
73.34,64.19,76.26,3.67,4.3,0
81.76,60.35,66.24,3.12,3.86,1
60.37,39.24,40.37,3.51,4.56,0
83.25,39.8,73.3,1.1,4.68,0
79.02,61.83,30.71,2.05,0.58,0
63.91,66.05,65.07,3.84,4.11,1
88.24,52.53,32.87,2.54,3.99,0
63.07,59.27,52.05,3.16,2.95,0
77.29,1.65,52.47,4.91,2.02,0
84.76,42.49,51.88,4.11,4.63,0
75.84,17.8,63.34,3.59,4.39,0
68.94,72.05,59.91,1.02,1.63,0
76.09,42.74,58.84,3.28,4.31,0
84.69,41.62,74.19,4.11,1.46,0
74.65,45.86,58.8,2.11,2.38,0
76.96,49.77,46.9,3.93,1.8,0
76.59,44.78,46.13,3.17,1.95,1
80.63,47.55,46.87,2.94,4.64,0
57.44,42.88,51.59,2.8,4.26,0
85.06,46.0,77.26,4.69,2.53,0
70.55,31.31,72.92,2.39,3.4,0
52.94,54.6,67.84,3.0,2.13,0
94.71,30.3,37.03,2.27,0.66,1
73.47,39.99,38.32,4.04,2.33,0
72.67,42.48,69.09,3.74,2.79,0
82.12,63.96,57.68,2.38,0.61,0
78.41,49.57,38.94,1.62,1.49,0
81.18,54.21,42.02,3.05,1.24,0
91.38,38.43,34.15,3.67,3.57,1
76.95,6.98,42.77,2.13,2.42,0
82.03,70.23,53.19,2.61,3.24,0
103.45,57.93,39.01,1.77,1.09,1
72.37,54.45,39.44,4.66,0.59,1
92.95,63.01,68.47,2.2,4.26,1
85.29,59.09,46.82,3.24,3.4,0
71.19,55.03,41.58,2.02,1.91,1
86.07,12.45,66.79,4.66,4.56,0
74.04,25.87,71.3,4.86,2.0,0
86.27,52.11,51.06,3.88,0.56,0
76.02,69.18,70.44,4.91,2.27,0
84.12,57.21,33.11,3.54,1.8,0
68.6,61.97,52.76,3.57,3.94,0
67.33,49.84,38.03,1.93,1.7,0
62.33,14.85,63.99,4.53,0.92,0
88.83,46.77,53.68,3.46,4.23,0
77.81,18.56,44.72,2.96,3.36,0
92.96,53.27,45.98,3.89,4.93,1
71.92,60.45,35.83,1.52,4.69,0
62.85,30.24,72.93,4.97,3.26,0
70.27,34.91,31.08,4.22,0.56,0
74.61,57.74,46.38,2.71,1.64,0
79.55,42.12,32.86,4.07,2.83,0
78.85,52.44,33.15,3.33,1.32,0
83.61,40.27,68.4,1.63,2.52,0
77.27,54.34,73.81,4.27,2.32,0
48.41,33.48,40.2,1.4,2.26,0
118.32,39.63,59.28,3.43,0.81,1
64.17,49.64,30.43,1.58,2.75,0
78.48,26.3,68.11,4.2,3.89,1
70.21,38.75,43.44,2.37,3.54,0
87.92,48.35,45.54,2.61,4.51,0
81.23,44.07,60.77,3.28,0.54,0
62.86,41.43,76.42,3.29,1.95,0
70.21,54.53,58.91,4.39,4.88,0
63.54,61.34,54.96,4.92,3.89,1
85.27,49.59,59.96,2.49,2.9,1
74.71,44.38,54.1,2.11,2.7,0
78.47,78.08,66.1,1.13,1.14,0
65.95,48.07,64.79,4.93,1.38,0
71.97,44.14,40.47,4.87,3.34,0
75.67,42.16,68.68,1.51,4.45,0
85.33,32.33,65.87,3.91,3.49,0
67.86,43.27,60.46,2.53,4.28,0
82.2,58.11,48.19,1.49,1.0,0
66.46,40.77,51.16,1.07,4.26,0
78.47,51.57,32.4,2.61,0.97,0
82.94,52.55,62.71,2.37,4.74,0
77.63,57.78,50.85,1.52,1.39,1
66.76,47.27,45.93,4.59,3.68,0
77.17,41.23,76.66,1.71,4.78,0
51.71,47.02,53.88,2.94,0.54,0
70.11,33.57,41.67,1.51,4.62,0
80.97,42.2,79.89,3.87,0.72,0
81.13,37.34,79.13,2.93,2.89,0
67.19,31.29,67.94,1.9,1.76,0
77.98,48.33,39.82,3.93,1.82,0
88.1,47.07,31.01,2.31,1.02,0
66.37,66.27,50.64,3.71,4.9,0
65.59,48.56,39.39,4.67,2.15,0
80.89,67.54,58.59,3.62,4.82,0
66.88,38.21,62.33,3.44,4.56,1
75.29,37.27,50.03,1.15,2.78,0
61.97,53.23,49.94,1.98,2.18,1
70.85,21.92,48.58,1.66,2.63,0
71.23,59.7,44.41,2.0,4.4,0
75.77,62.18,53.4,2.78,3.39,0
78.12,51.39,77.8,2.04,1.97,0
64.58,56.78,72.02,1.7,0.83,0
70.84,56.94,38.34,4.37,2.92,1
88.3,48.15,58.32,1.5,1.28,0
72.5,52.54,76.05,2.12,1.72,1
67.2,46.45,46.9,1.23,0.58,0
83.5,44.19,67.5,1.92,4.34,1
83.74,75.06,61.48,2.73,2.53,0
57.05,24.7,66.42,1.83,3.52,0
70.09,17.5,32.76,2.58,4.54,1
85.09,68.04,76.17,1.28,2.3,0
66.36,57.72,70.24,3.22,3.38,0
72.12,55.28,69.97,1.04,4.14,0
63.89,61.9,62.64,3.72,2.95,0
77.41,68.51,30.96,2.4,3.23,0
63.24,53.61,60.91,2.24,3.91,0
72.27,35.13,44.55,3.4,1.11,0
56.68,45.63,64.19,3.27,2.07,0
73.97,67.13,58.84,4.54,4.12,0
89.84,39.87,42.65,4.32,4.67,0
68.51,25.67,62.5,4.42,1.73,0
85.97,58.84,35.57,1.68,2.93,0
62.6,25.91,56.33,1.99,1.99,0
73.77,46.83,69.23,1.26,2.92,0
71.0,58.83,30.38,4.4,1.59,0
96.73,75.9,59.21,4.41,2.71,1
78.08,60.01,41.58,2.85,1.06,0
79.19,74.16,53.86,3.56,3.16,0
54.09,21.73,31.96,3.49,1.02,1
79.82,51.92,75.28,4.92,2.23,1
71.92,46.31,61.13,2.91,2.16,0
74.36,77.24,38.92,4.73,0.86,0
79.11,84.36,66.95,4.92,4.42,1
85.28,43.61,32.79,3.45,2.4,0
86.85,58.58,79.08,3.94,2.64,0
73.14,40.4,40.0,1.35,1.98,0
86.76,44.24,35.76,4.81,1.47,0
62.87,46.34,49.03,4.4,4.83,0
71.44,42.26,31.06,2.0,4.93,0
87.36,57.54,36.09,1.82,3.06,0
74.3,40.57,59.03,3.64,2.23,0
81.39,50.06,72.91,3.91,2.52,0
79.71,53.9,44.72,1.4,1.32,0
53.04,67.12,46.81,2.28,2.86,0
81.11,55.48,69.2,4.87,2.99,0
68.09,62.22,75.28,3.01,0.89,0
65.74,55.18,78.04,3.79,4.17,0
64.6,43.76,60.33,2.01,2.0,0
76.36,31.81,77.85,3.62,3.0,0
82.32,55.36,39.1,4.27,1.55,1
83.53,30.59,53.87,4.52,2.72,0
68.08,67.38,49.77,1.62,2.79,0
72.82,63.67,55.77,1.47,3.07,0
68.74,49.88,43.9,1.46,1.04,1
76.05,41.49,47.84,2.28,2.37,0
79.28,36.82,52.11,4.89,2.06,0
72.2,40.03,69.89,3.06,4.57,0
68.04,43.86,63.91,1.03,1.93,0
93.95,36.17,69.07,2.47,3.42,1
78.86,38.46,70.59,4.8,0.63,0
76.66,53.52,47.1,1.88,4.22,0
53.88,33.0,37.78,1.26,4.93,1
75.93,55.16,60.27,4.64,1.88,0
84.93,80.51,50.6,3.18,4.27,1
63.32,47.31,63.21,3.06,4.6,0
68.74,31.92,77.44,1.17,2.08,0
70.37,56.27,41.99,4.94,0.73,0
64.9,72.0,45.18,3.71,1.03,0
74.14,26.45,43.54,3.91,2.05,0
74.95,39.66,77.21,4.43,2.02,0
63.74,53.68,53.13,1.68,3.47,1
74.1,45.05,76.61,3.64,3.34,0
79.31,76.9,38.86,3.95,3.88,0
86.58,64.32,63.76,2.9,2.58,0
71.01,37.59,51.12,3.14,3.71,1
83.13,56.52,49.04,3.63,4.43,0
58.28,59.08,62.08,3.42,2.93,0
98.41,46.04,57.25,2.14,1.79,1
86.33,52.12,66.3,4.09,3.91,0
84.56,64.93,71.49,3.07,2.76,1
76.18,37.79,30.61,4.55,0.55,0
56.61,63.02,59.06,3.2,1.74,0
90.9,32.64,49.07,1.94,4.18,1
78.03,56.47,73.37,2.64,1.28,0
82.66,62.4,69.64,2.1,2.62,0
72.2,63.45,71.51,4.68,3.81,1
93.02,39.0,36.12,4.17,0.59,1
74.06,45.02,75.91,3.46,4.07,0
71.19,55.06,40.46,2.68,4.16,0
73.44,70.03,73.47,2.54,3.77,0
64.41,46.54,61.22,2.08,4.58,0
83.82,62.99,61.22,2.81,4.01,1
73.82,52.29,56.47,3.64,3.54,0
56.19,47.55,55.53,1.34,3.01,0
79.86,65.02,66.88,1.87,2.68,0
82.59,36.05,72.59,4.92,1.63,0
70.66,64.84,52.95,1.72,1.19,0
86.31,40.74,51.16,4.51,2.05,0
83.7,57.01,53.16,4.21,3.03,0
86.96,58.78,48.47,3.08,2.9,0
67.6,64.74,44.81,2.36,1.69,0
76.83,66.7,49.49,3.73,0.56,0
73.63,49.48,76.71,2.75,4.43,0
69.22,49.69,35.4,2.33,2.83,0
75.19,38.15,37.77,3.7,4.64,1
78.01,78.64,66.06,3.77,3.34,0
91.76,62.41,54.69,2.34,4.44,1
59.1,76.16,43.34,1.5,4.23,0
72.23,75.31,77.14,3.34,2.99,0
72.15,49.64,55.89,4.54,4.24,0
85.04,72.63,70.12,4.2,0.97,0
82.64,65.13,32.55,2.25,1.63,0
67.16,76.19,39.04,1.52,1.27,0
73.44,26.77,72.57,2.03,2.74,0
84.28,77.84,52.59,1.25,2.94,0
77.71,63.16,45.73,3.54,4.72,0
81.88,46.13,37.19,1.74,4.64,0
98.65,54.67,38.19,1.7,0.8,1
76.68,17.73,73.54,3.06,1.12,0
84.26,27.74,70.75,1.61,4.76,1
64.38,60.26,31.15,3.22,1.93,0
80.47,56.03,40.55,2.39,3.84,1
82.42,49.23,31.89,3.41,4.95,0
56.71,69.66,57.11,3.92,4.85,0
75.2,73.13,60.34,1.57,4.64,0
73.46,69.33,31.23,2.09,0.51,0
93.54,57.32,65.59,4.59,0.83,1
92.68,57.24,62.35,4.37,4.5,1
80.33,41.79,77.11,3.21,2.68,0
57.82,36.2,58.67,1.92,4.58,0
76.87,55.83,34.67,4.4,4.87,0
87.24,56.23,36.23,2.19,1.05,0
76.41,64.65,55.76,1.17,1.85,0
80.64,58.36,39.62,2.04,4.91,0
59.92,67.11,42.91,2.8,4.56,0
65.01,51.06,78.74,2.11,3.4,0
73.32,29.99,33.49,1.21,4.76,0
83.06,75.2,77.44,3.57,2.82,1
88.05,64.97,44.15,3.58,1.17,0
74.82,33.71,58.82,4.95,0.56,0
51.41,45.38,49.3,1.59,2.5,0
65.18,51.02,49.97,1.06,2.12,0
59.23,32.55,66.66,2.27,4.64,0
62.61,36.27,70.73,3.22,4.11,0
72.71,35.97,72.61,2.06,1.73,0
78.66,69.11,39.78,3.79,1.63,0
70.37,73.72,38.3,4.57,4.73,0
87.8,43.0,51.41,3.3,2.87,0
80.87,48.64,69.42,3.24,1.22,0
68.48,44.13,48.29,3.79,1.61,0
58.24,56.12,72.86,2.99,3.02,0
61.69,45.69,32.45,4.42,3.43,0
77.51,49.45,51.02,3.95,0.6,0
96.5,34.47,56.23,1.29,0.8,1
65.01,40.45,52.78,2.52,2.06,0
78.13,64.03,76.2,1.2,3.73,0
71.05,49.04,59.56,1.63,2.57,0
62.45,33.77,56.17,4.21,4.78,0
69.14,28.22,68.92,3.86,2.06,0
78.53,34.29,36.0,1.36,4.25,0
61.64,53.26,67.56,1.74,3.75,0
97.17,72.32,32.48,1.97,1.33,1
68.35,74.26,54.78,3.13,3.79,0
65.47,61.37,63.82,1.93,4.64,0
65.16,23.13,43.27,3.07,2.2,0
73.05,75.1,47.73,1.49,3.49,1
84.59,56.22,35.27,2.99,2.47,0
88.17,44.53,73.44,3.45,2.78,0
80.8,75.32,78.59,1.06,3.33,0
85.7,51.66,34.17,3.55,3.86,1
60.65,65.7,62.14,2.66,3.16,0
80.49,32.39,48.25,1.25,2.93,0
66.76,17.18,32.62,2.22,4.72,0
75.78,35.07,72.19,3.17,1.84,0
63.35,48.27,78.52,3.32,1.1,0
70.74,45.3,59.17,3.44,4.82,0
67.5,36.88,33.27,1.26,1.6,0
64.76,30.78,64.14,1.47,4.65,0
71.1,39.52,42.83,1.21,2.37,0
81.68,72.7,31.83,3.86,1.05,0
66.24,47.89,55.02,1.79,2.92,0
65.99,23.02,61.14,3.73,4.47,0
94.28,24.98,67.09,1.81,0.88,1
65.67,48.25,50.9,3.87,1.79,0
83.39,44.84,65.51,1.45,1.05,0
58.53,92.46,73.99,4.38,0.62,1
90.36,54.01,48.52,2.71,4.59,1
71.12,51.66,54.0,4.43,3.21,1
72.13,50.02,33.3,4.45,2.84,1
96.12,45.78,69.51,2.12,1.53,1
86.31,49.64,51.49,3.22,0.84,0
87.41,66.17,37.78,2.65,4.48,0
75.93,34.59,67.16,3.43,1.33,0
61.08,52.54,74.57,2.07,2.89,0
81.74,50.47,70.89,3.67,3.43,0
80.77,29.49,35.46,1.18,4.79,0
64.08,23.14,31.83,1.19,0.5,0
86.53,50.99,50.25,4.06,1.85,0
62.25,58.39,72.7,2.64,2.98,0
72.44,42.11,57.37,1.79,2.88,0
76.3,55.15,64.01,4.83,2.53,0
66.68,49.25,78.57,4.79,3.74,0
81.99,31.48,67.44,1.38,4.37,1
63.73,49.11,72.89,2.09,0.74,0
84.14,23.78,55.71,4.44,1.56,0
67.83,25.85,36.13,4.59,0.73,1
71.82,33.12,44.66,1.86,3.72,1
66.6,38.47,68.55,3.35,3.99,0
64.43,67.43,47.48,1.12,1.67,0
62.76,43.28,52.99,4.57,0.52,0
78.4,79.43,59.22,3.61,4.02,0
80.86,43.88,53.95,3.83,2.44,0
80.3,53.19,47.82,2.97,2.21,0
97.05,28.19,54.54,4.45,1.23,1
71.84,65.05,63.19,3.16,1.35,0
71.95,42.01,45.44,1.74,3.7,0
80.61,71.19,48.53,3.14,4.78,0
61.25,63.31,68.45,4.85,3.69,0
79.25,64.53,38.7,1.09,2.34,1
84.03,47.86,64.7,2.34,0.86,0
76.5,74.52,70.53,2.72,1.53,0
90.73,30.07,54.53,2.46,3.15,1
65.26,46.84,63.9,4.0,2.21,0
77.66,38.06,41.75,4.11,0.88,0
64.64,39.66,78.51,3.5,0.64,0
85.67,32.7,47.8,4.41,4.19,0
53.29,67.84,36.61,3.98,4.37,0
70.21,40.66,73.9,1.1,1.72,0
82.91,33.2,43.68,3.0,3.0,0
63.3,44.22,64.42,4.14,4.8,0
75.5,73.1,40.89,2.53,3.63,0
89.43,44.79,36.88,4.42,4.78,0
67.28,73.9,55.42,4.06,2.25,0
81.65,41.16,57.47,4.1,1.18,0
82.64,55.12,66.14,3.83,1.7,0
62.9,48.86,43.7,4.39,4.63,0
65.89,71.24,78.68,2.02,4.95,0
85.84,46.83,51.04,3.35,1.8,0
68.8,51.99,79.73,4.84,2.21,0
69.7,62.65,35.87,4.48,1.09,0
60.22,59.52,39.8,2.33,0.73,0
77.55,14.13,60.1,2.12,3.86,0
72.27,28.39,33.25,4.06,3.6,1
74.41,38.39,40.93,1.66,0.93,0
53.29,67.73,66.89,4.87,3.76,0
83.24,70.77,37.57,1.12,1.63,0
86.57,48.13,76.32,2.62,3.83,0
72.9,60.49,49.58,4.63,0.8,0
71.86,27.51,65.29,2.12,4.74,0
74.85,56.74,54.5,3.32,0.81,0
64.34,42.28,41.98,1.67,3.92,0
74.95,41.55,49.43,2.19,3.11,0
63.28,54.49,52.53,2.62,2.19,0
69.37,59.27,50.9,1.94,3.46,1
55.39,50.13,32.98,4.24,4.87,1
68.21,21.74,69.88,3.17,4.9,0
57.92,87.89,38.65,3.83,3.35,1
85.97,42.45,76.19,3.13,4.9,1
87.88,53.07,66.91,2.61,2.36,0
69.6,51.6,73.32,1.9,4.23,0
73.15,61.94,31.56,4.41,1.13,0
66.86,36.6,43.26,3.24,1.56,0
73.21,40.7,55.43,2.5,4.33,0
86.43,52.28,41.02,1.96,1.09,0
89.36,71.09,63.95,4.17,3.77,0
84.64,48.44,53.69,2.17,2.62,0
70.17,62.31,40.99,3.29,1.94,0
78.88,51.09,41.85,4.56,4.26,0
74.81,31.43,66.19,5.0,2.82,1
59.67,39.48,59.59,4.02,1.43,1
61.72,56.45,63.56,2.29,3.3,0
93.46,41.31,75.26,1.45,2.6,1
82.84,29.1,43.2,3.21,4.92,0
76.67,53.73,75.88,1.85,2.97,0
70.95,40.4,54.84,2.2,4.95,0
86.74,44.69,35.76,1.62,3.34,0
77.05,48.17,73.37,1.11,3.11,0
55.11,57.24,63.89,2.06,2.58,0
86.55,12.28,76.5,4.65,4.64,1
90.53,65.91,45.01,4.58,1.69,1
59.93,66.89,31.24,1.06,1.99,0
83.77,58.33,54.72,3.66,4.65,0
74.24,63.72,40.83,1.78,2.29,0
74.5,44.77,48.16,2.71,4.17,0
87.65,27.62,55.22,2.38,4.03,0
70.41,44.64,40.37,4.92,1.1,0
85.44,65.25,79.26,3.87,4.78,0
87.14,43.38,52.67,3.97,1.93,0
68.94,52.62,60.93,1.47,2.47,0
72.12,52.19,68.38,3.66,3.02,1
66.39,60.42,76.77,1.91,3.94,1
71.56,89.53,57.16,3.04,2.49,1
85.6,43.45,58.01,1.28,0.53,0
85.61,56.44,74.51,1.92,3.6,0
58.39,61.58,54.14,3.51,0.94,0
72.25,51.65,35.25,4.29,2.98,0
73.79,61.1,61.34,2.14,2.78,0
80.62,47.8,56.6,2.74,3.86,0
84.68,38.6,50.73,2.85,2.49,1
88.15,65.66,52.55,3.92,3.86,1
57.5,81.79,51.76,4.38,4.52,1
64.31,49.82,61.69,4.97,2.33,0
77.27,45.19,41.79,2.27,4.13,0
94.98,36.05,65.23,4.99,2.16,1
78.64,44.34,47.8,3.51,1.22,0
74.21,49.82,44.13,2.93,4.64,0
93.85,37.43,50.73,3.9,4.37,1
66.43,73.6,43.49,1.46,3.9,0
69.88,52.48,60.84,2.57,4.44,0
66.55,36.22,78.33,2.3,1.0,0
92.39,61.08,43.21,3.95,0.74,1
68.14,41.63,43.89,1.28,4.25,0
67.58,17.2,61.34,2.91,2.77,0
84.04,70.22,45.24,1.99,3.23,0
60.44,44.63,37.47,1.28,4.3,0
71.19,34.71,57.57,4.99,3.42,0
85.67,32.75,74.35,3.82,4.65,0
80.27,32.71,62.41,2.43,2.25,0
70.16,45.97,35.96,4.81,1.91,0
78.49,54.45,43.98,4.87,1.6,0
65.58,78.25,41.06,1.14,2.08,1
91.97,52.27,50.19,1.24,3.13,1
73.53,49.05,54.95,4.96,4.76,1
66.56,45.73,38.81,4.49,4.55,1
91.21,67.39,34.09,4.81,2.57,1
50.61,38.14,50.29,2.11,3.09,0
87.82,32.08,59.24,1.41,2.43,0
68.1,64.31,72.17,4.73,0.59,0
70.79,34.08,34.89,1.97,1.08,0
58.21,36.97,32.37,1.5,2.42,0
85.8,82.43,33.83,4.15,3.8,1
97.43,36.77,68.14,4.84,2.33,1
75.55,24.03,43.39,3.11,1.65,0
81.35,37.65,60.18,1.64,3.09,0
72.11,74.59,41.46,4.83,3.09,0
58.13,41.6,46.39,4.28,4.5,0
79.75,84.03,73.89,3.4,4.34,1
82.92,7.7,31.54,4.14,4.48,0
90.67,41.86,34.3,3.58,0.85,1
63.8,55.84,66.9,4.49,0.53,0
75.26,5.29,42.19,2.61,4.52,0
80.33,35.47,56.47,3.41,2.97,0
69.2,27.63,59.7,1.05,1.97,0
68.64,41.22,68.73,4.72,3.65,0
72.53,60.78,64.1,1.02,2.23,0
63.54,36.79,70.24,1.86,4.1,0
85.73,62.37,54.86,1.99,2.38,0
86.32,56.01,34.17,1.66,3.28,0
72.51,32.67,71.63,3.84,2.76,0
71.96,12.53,69.18,1.09,3.98,0
81.71,33.68,69.53,1.08,1.27,0
64.34,37.89,54.65,3.55,1.92,0
70.6,23.14,74.14,4.46,2.48,0
81.69,60.8,60.82,4.55,1.15,0
77.38,33.88,79.13,4.54,4.11,0
56.36,44.89,70.58,3.13,2.31,0
90.83,44.12,35.34,2.83,0.6,1
63.88,61.32,41.94,3.68,1.29,0
80.95,43.73,55.28,3.05,1.05,0
69.08,80.43,76.74,2.66,4.57,1
65.79,42.21,40.98,3.59,4.9,0
77.96,39.76,62.95,4.15,0.57,0
61.34,42.21,37.29,2.14,4.12,0
81.63,46.39,60.2,2.24,1.13,0
58.5,44.57,62.83,1.01,1.03,0
67.28,49.39,73.83,1.27,3.84,0
75.66,60.62,32.33,1.09,3.38,0
81.27,44.68,48.31,4.59,1.1,0
87.49,62.29,66.09,3.88,0.89,0
60.23,60.46,49.57,2.55,3.45,0
71.44,41.13,37.08,2.82,4.81,0
75.84,40.89,65.15,1.99,3.17,0
80.63,21.2,68.98,1.9,1.35,0
64.38,43.33,71.23,1.08,2.71,0
64.22,44.48,33.18,1.22,1.28,0
66.22,50.71,68.24,1.25,3.34,0
67.58,30.96,73.33,4.96,3.56,0
62.03,41.42,74.9,3.34,3.85,0
81.61,38.52,71.13,3.28,3.4,1
89.78,16.1,70.79,4.09,3.05,0
72.33,55.08,46.5,1.9,1.56,0
79.87,52.92,59.72,1.92,4.39,0
62.47,58.16,68.26,2.47,2.44,0
74.47,21.42,71.15,1.29,2.06,0
87.64,56.62,57.77,4.01,2.18,0
78.11,38.09,37.69,1.93,3.3,0
60.5,39.17,52.57,3.57,2.72,0
71.78,54.52,43.19,4.28,0.97,0
64.76,52.02,50.01,2.08,3.62,0
77.1,66.04,58.63,4.65,0.59,0
87.57,45.96,46.51,4.48,4.57,0
54.49,84.88,48.58,2.88,3.4,1
62.08,62.59,48.92,1.59,4.74,0
81.09,40.25,78.12,3.58,1.94,0
83.92,68.9,65.92,4.0,2.78,0
78.91,46.01,74.01,1.73,4.18,0
79.08,35.83,50.29,2.02,2.38,0
70.73,39.42,47.69,1.1,4.25,0
65.66,54.13,65.86,2.6,0.89,0
66.05,56.0,31.38,1.0,4.84,0
79.86,61.95,43.65,1.65,1.32,1
88.99,64.58,58.8,3.23,4.57,0
87.0,51.23,70.18,3.03,4.54,0
87.23,42.2,50.64,4.8,3.23,0
81.78,38.13,51.2,4.12,3.93,0
64.04,25.11,32.18,4.94,2.51,0
83.68,35.35,42.1,2.64,3.83,0
63.53,48.85,44.62,3.55,0.57,1
76.1,46.88,43.15,1.23,1.63,0
92.59,50.95,56.73,4.42,1.61,1
62.86,33.4,47.39,2.48,3.45,0
76.91,20.67,67.14,4.01,2.11,0
65.57,64.52,79.39,1.09,2.27,0
82.46,42.58,61.7,2.91,1.55,0
78.99,91.58,57.84,3.32,4.15,1
93.85,44.55,75.69,3.89,0.51,1
74.66,59.19,50.15,4.64,1.73,0
78.91,40.28,36.6,2.71,1.83,0
83.92,42.16,51.15,2.86,1.64,0
78.36,38.38,53.52,3.29,2.32,0
78.23,49.25,46.65,3.98,4.65,0
76.43,53.46,54.9,1.95,1.84,0
74.59,50.79,74.94,4.39,3.41,0
86.26,59.38,44.67,2.27,0.65,0
74.93,48.68,35.93,3.25,4.85,0
98.72,68.05,51.0,2.52,4.26,1
74.4,37.87,59.04,2.25,4.72,1
70.61,67.69,63.18,3.03,1.8,0
80.41,40.18,61.71,3.61,4.99,0
72.82,40.33,56.06,4.46,4.17,0
76.38,69.75,70.73,1.35,1.94,1
71.94,58.26,67.46,2.86,4.49,0
73.34,54.0,45.63,2.5,3.06,0
67.35,35.87,53.59,3.35,0.71,0
77.55,81.11,58.73,2.57,4.57,1
79.26,76.99,44.41,4.34,4.11,1
83.7,43.72,71.29,4.96,3.45,0
75.91,35.14,55.87,4.75,3.35,0
108.83,45.71,40.26,4.99,3.23,1
81.72,57.19,61.55,1.76,1.76,0
61.22,69.51,53.31,3.32,4.6,0
79.93,42.11,59.07,3.37,2.43,1
79.05,36.87,45.64,3.9,4.82,0
78.98,62.07,65.05,4.42,2.15,0
79.52,40.97,38.28,4.46,2.83,0
81.99,71.02,74.31,2.3,0.9,1
64.42,55.71,58.39,2.94,2.46,0
86.0,46.71,31.42,4.58,1.79,0
82.25,58.43,63.02,4.3,4.24,0
86.63,44.14,66.28,4.19,0.55,0
58.02,34.84,64.29,4.9,4.19,0
84.49,48.2,72.67,4.03,0.59,0
91.98,30.99,57.02,4.31,4.07,1
75.47,22.97,33.29,3.79,1.12,1
69.77,27.37,51.62,4.65,0.88,0
62.11,44.12,59.9,1.57,4.32,0
86.93,62.05,55.98,4.24,0.89,0
68.16,24.38,44.45,4.75,2.25,0
87.12,60.84,38.55,4.17,3.75,0
67.05,59.16,60.14,2.1,3.05,0
72.63,61.39,41.71,1.97,0.92,0
65.82,58.12,51.15,2.09,1.12,0
81.09,30.05,77.76,1.97,0.65,0
86.26,55.64,75.97,2.46,2.51,0
75.95,55.66,31.8,3.01,3.79,0
82.85,67.89,41.56,4.65,3.93,0
82.32,37.47,50.56,4.33,0.61,0
73.04,44.41,49.08,3.62,1.32,0
82.48,57.12,45.38,3.59,2.31,0
73.96,37.0,69.27,1.87,0.94,0
65.0,58.93,32.12,1.77,0.9,1
80.04,56.15,64.79,1.24,3.08,0
70.63,51.08,74.95,1.01,0.75,0
57.19,47.85,62.76,2.17,3.91,0
65.24,64.93,52.14,1.39,4.03,0
71.9,60.53,44.97,3.2,4.34,0
82.81,55.94,76.64,1.52,4.3,0
88.83,46.7,72.93,3.91,4.19,0
72.71,52.47,35.68,2.85,1.5,0
85.39,50.32,50.84,1.12,3.92,0
79.32,29.83,59.13,1.13,1.22,0
70.61,75.16,49.48,2.94,4.44,0
79.2,56.03,55.61,4.43,2.6,1
83.55,59.64,67.78,4.22,0.59,0
84.25,63.63,77.86,3.57,2.34,0
69.66,61.04,75.97,2.65,1.17,0
59.77,31.88,72.88,2.99,1.84,0
76.71,48.32,42.35,1.1,4.75,0
69.53,45.8,38.05,3.99,2.13,1
60.9,57.57,67.62,2.11,3.26,0
64.77,37.27,51.41,4.39,4.32,0
84.71,52.3,69.25,4.66,1.61,0
79.28,27.89,77.82,2.16,2.79,0
96.64,36.93,58.62,4.97,3.16,1
87.2,55.83,35.9,1.46,3.55,0
63.65,67.73,31.41,4.85,3.15,0
86.5,49.15,46.64,1.63,1.42,0
77.0,51.29,45.26,2.8,0.73,0
76.76,50.01,77.36,3.45,4.66,1
66.17,44.06,48.51,1.23,1.21,0
72.34,65.29,57.89,2.06,3.49,0
64.93,68.8,67.26,4.81,2.39,0
81.47,41.36,56.38,4.09,2.69,1
70.19,33.5,62.14,1.95,3.41,0
69.91,23.25,69.78,4.98,1.33,0
75.54,45.69,61.29,2.16,3.75,1
75.89,54.74,31.39,2.88,1.33,0
86.53,55.14,45.89,3.33,3.84,0
71.79,52.18,43.73,1.52,3.54,0
90.28,55.76,74.21,2.53,2.91,1
59.0,55.95,48.88,1.05,1.19,0
72.14,53.83,60.36,1.59,0.64,0
86.93,50.18,32.97,4.19,0.78,0
69.01,58.74,39.31,4.35,4.18,0
92.58,38.88,78.04,3.77,2.63,1
63.41,42.98,50.02,2.88,0.53,0
73.0,65.69,52.21,1.39,2.0,0
74.07,52.8,68.58,3.64,0.82,0
69.07,56.3,32.41,1.66,1.76,0
76.03,66.36,57.88,3.36,1.22,0
77.87,83.73,49.57,4.84,4.37,1
91.72,53.54,79.81,1.72,1.74,1
75.76,44.49,71.67,4.06,1.74,0
93.67,30.71,35.9,4.26,4.17,1
82.54,58.42,39.63,3.67,1.51,0
61.38,57.34,48.07,3.0,2.35,1
57.74,53.78,38.45,4.01,4.1,0
88.31,64.92,71.59,1.8,4.59,0
84.73,80.21,73.35,1.82,1.2,1
55.04,48.38,78.65,4.6,0.65,0
67.78,61.13,40.02,4.72,1.65,0
86.16,40.84,52.96,1.39,3.66,0
60.81,61.7,78.73,3.21,1.55,0
87.82,36.85,46.02,4.83,3.81,0
93.66,52.18,63.72,4.92,2.58,1
64.34,34.46,35.18,1.13,1.71,0
61.57,36.95,57.2,2.38,3.09,0
68.29,52.3,76.92,1.55,3.83,0
